hs8,tariff_rate,effective_date,list_id
36041090,15%,2019-09-01,List 4
36049000,15%,2019-09-01,List 4
36050000,15%,2019-09-01,List 4
36069040,15%,2019-09-01,List 4
36069080,15%,2019-09-01,List 4
38085200,15%,2019-09-01,List 4
38085910,15%,2019-09-01,List 4
38085950,15%,2019-09-01,List 4
38086150,15%,2019-09-01,List 4
38091000,15%,2019-09-01,List 4
38200000,15%,2019-09-01,List 4
38231100,15%,2019-09-01,List 4
38231200,15%,2019-09-01,List 4
38231300,15%,2019-09-01,List 4
38231920,15%,2019-09-01,List 4
38231940,15%,2019-09-01,List 4
38237020,15%,2019-09-01,List 4
38237040,15%,2019-09-01,List 4
38237060,15%,2019-09-01,List 4
38246000,15%,2019-09-01,List 4
38249936,15%,2019-09-01,List 4
38251000,15%,2019-09-01,List 4
38252000,15%,2019-09-01,List 4
38253000,15%,2019-09-01,List 4
39131000,15%,2019-09-01,List 4
39221000,15%,2019-09-01,List 4
39222000,15%,2019-09-01,List 4
39241010,15%,2019-09-01,List 4
39241020,15%,2019-09-01,List 4
39241030,15%,2019-09-01,List 4
39241040,15%,2019-09-01,List 4
39249005,15%,2019-09-01,List 4
39249010,15%,2019-09-01,List 4
39249020,15%,2019-09-01,List 4
39249056,15%,2019-09-01,List 4
39252000,15%,2019-09-01,List 4
39253010,15%,2019-09-01,List 4
39253050,15%,2019-09-01,List 4
39261000,15%,2019-09-01,List 4
39262010,15%,2019-09-01,List 4
39262040,15%,2019-09-01,List 4
39263010,15%,2019-09-01,List 4
39263050,15%,2019-09-01,List 4
39264000,15%,2019-09-01,List 4
39269010,15%,2019-09-01,List 4
39269016,15%,2019-09-01,List 4
39269021,15%,2019-09-01,List 4
39269025,15%,2019-09-01,List 4
39269033,15%,2019-09-01,List 4
39269035,15%,2019-09-01,List 4
39269040,15%,2019-09-01,List 4
39269048,15%,2019-09-01,List 4
39269050,15%,2019-09-01,List 4
39269065,15%,2019-09-01,List 4
39269070,15%,2019-09-01,List 4
39269075,15%,2019-09-01,List 4
39269077,15%,2019-09-01,List 4
39269085,15%,2019-09-01,List 4
39269099,15%,2019-09-01,List 4
40061000,15%,2019-09-01,List 4
40091200,15%,2019-09-01,List 4
40094200,15%,2019-09-01,List 4
40101100,15%,2019-09-01,List 4
40121980,15%,2019-09-01,List 4
40151905,15%,2019-09-01,List 4
40169200,15%,2019-09-01,List 4
40169500,15%,2019-09-01,List 4
40169905,15%,2019-09-01,List 4
40169910,15%,2019-09-01,List 4
40169915,15%,2019-09-01,List 4
40169920,15%,2019-09-01,List 4
41012010,15%,2019-09-01,List 4
41012020,15%,2019-09-01,List 4
41012030,15%,2019-09-01,List 4
41012035,15%,2019-09-01,List 4
41012040,15%,2019-09-01,List 4
41012050,15%,2019-09-01,List 4
41012070,15%,2019-09-01,List 4
41015010,15%,2019-09-01,List 4
41015020,15%,2019-09-01,List 4
41015030,15%,2019-09-01,List 4
41015035,15%,2019-09-01,List 4
41015040,15%,2019-09-01,List 4
41015050,15%,2019-09-01,List 4
41015070,15%,2019-09-01,List 4
41019010,15%,2019-09-01,List 4
41019035,15%,2019-09-01,List 4
41019040,15%,2019-09-01,List 4
41019050,15%,2019-09-01,List 4
41019070,15%,2019-09-01,List 4
41021010,15%,2019-09-01,List 4
41021020,15%,2019-09-01,List 4
41021030,15%,2019-09-01,List 4
41022100,15%,2019-09-01,List 4
41022910,15%,2019-09-01,List 4
41022920,15%,2019-09-01,List 4
41022930,15%,2019-09-01,List 4
41032010,15%,2019-09-01,List 4
41032020,15%,2019-09-01,List 4
41032030,15%,2019-09-01,List 4
41033010,15%,2019-09-01,List 4
41033020,15%,2019-09-01,List 4
41039011,15%,2019-09-01,List 4
41039012,15%,2019-09-01,List 4
41039013,15%,2019-09-01,List 4
41039020,15%,2019-09-01,List 4
41152000,15%,2019-09-01,List 4
43011000,15%,2019-09-01,List 4
43013000,15%,2019-09-01,List 4
43016030,15%,2019-09-01,List 4
43016060,15%,2019-09-01,List 4
43018002,15%,2019-09-01,List 4
43019000,15%,2019-09-01,List 4
44140000,15%,2019-09-01,List 4
44170020,15%,2019-09-01,List 4
44170040,15%,2019-09-01,List 4
44191100,15%,2019-09-01,List 4
44191200,15%,2019-09-01,List 4
44191910,15%,2019-09-01,List 4
44191990,15%,2019-09-01,List 4
44199010,15%,2019-09-01,List 4
44199090,15%,2019-09-01,List 4
44201000,15%,2019-09-01,List 4
44209020,15%,2019-09-01,List 4
44211000,15%,2019-09-01,List 4
44219130,15%,2019-09-01,List 4
44219140,15%,2019-09-01,List 4
44219150,15%,2019-09-01,List 4
44219160,15%,2019-09-01,List 4
44219180,15%,2019-09-01,List 4
44219185,15%,2019-09-01,List 4
44219188,15%,2019-09-01,List 4
44219930,15%,2019-09-01,List 4
44219940,15%,2019-09-01,List 4
44219950,15%,2019-09-01,List 4
44219960,15%,2019-09-01,List 4
44219980,15%,2019-09-01,List 4
44219985,15%,2019-09-01,List 4
44219988,15%,2019-09-01,List 4
48142000,15%,2019-09-01,List 4
48149002,15%,2019-09-01,List 4
48189000,15%,2019-09-01,List 4
49011000,15%,2019-09-01,List 4
49019100,15%,2019-09-01,List 4
49019900,15%,2019-09-01,List 4
49021000,15%,2019-09-01,List 4
49029010,15%,2019-09-01,List 4
49029020,15%,2019-09-01,List 4
49030000,15%,2019-09-01,List 4
49040000,15%,2019-09-01,List 4
49051000,15%,2019-09-01,List 4
49059100,15%,2019-09-01,List 4
49059900,15%,2019-09-01,List 4
49060000,15%,2019-09-01,List 4
49070000,15%,2019-09-01,List 4
49081000,15%,2019-09-01,List 4
49089000,15%,2019-09-01,List 4
49090020,15%,2019-09-01,List 4
49090040,15%,2019-09-01,List 4
49100020,15%,2019-09-01,List 4
49100040,15%,2019-09-01,List 4
49100060,15%,2019-09-01,List 4
49111000,15%,2019-09-01,List 4
49119110,15%,2019-09-01,List 4
49119115,15%,2019-09-01,List 4
49119120,15%,2019-09-01,List 4
49119130,15%,2019-09-01,List 4
49119140,15%,2019-09-01,List 4
49119920,15%,2019-09-01,List 4
49119960,15%,2019-09-01,List 4
49119980,15%,2019-09-01,List 4
52101140,15%,2019-09-01,List 4
52101160,15%,2019-09-01,List 4
52101910,15%,2019-09-01,List 4
53089090,15%,2019-09-01,List 4
54022060,15%,2019-09-01,List 4
54075400,15%,2019-09-01,List 4
54076011,15%,2019-09-01,List 4
54076021,15%,2019-09-01,List 4
54076091,15%,2019-09-01,List 4
55041000,15%,2019-09-01,List 4
55132100,15%,2019-09-01,List 4
58013100,15%,2019-09-01,List 4
58013200,15%,2019-09-01,List 4
58013300,15%,2019-09-01,List 4
58013600,15%,2019-09-01,List 4
59031015,15%,2019-09-01,List 4
60012200,15%,2019-09-01,List 4
60053500,15%,2019-09-01,List 4
60054100,15%,2019-09-01,List 4
60062490,15%,2019-09-01,List 4
60064100,15%,2019-09-01,List 4
61012000,15%,2019-09-01,List 4
61013010,15%,2019-09-01,List 4
61013015,15%,2019-09-01,List 4
61013020,15%,2019-09-01,List 4
61019005,15%,2019-09-01,List 4
61019010,15%,2019-09-01,List 4
61019090,15%,2019-09-01,List 4
61021000,15%,2019-09-01,List 4
61022000,15%,2019-09-01,List 4
61023005,15%,2019-09-01,List 4
61023010,15%,2019-09-01,List 4
61023020,15%,2019-09-01,List 4
61029010,15%,2019-09-01,List 4
61029090,15%,2019-09-01,List 4
61031010,15%,2019-09-01,List 4
61031020,15%,2019-09-01,List 4
61031030,15%,2019-09-01,List 4
61031040,15%,2019-09-01,List 4
61031050,15%,2019-09-01,List 4
61031060,15%,2019-09-01,List 4
61031070,15%,2019-09-01,List 4
61031090,15%,2019-09-01,List 4
61032200,15%,2019-09-01,List 4
61032300,15%,2019-09-01,List 4
61032905,15%,2019-09-01,List 4
61032910,15%,2019-09-01,List 4
61032920,15%,2019-09-01,List 4
61033100,15%,2019-09-01,List 4
61033200,15%,2019-09-01,List 4
61033310,15%,2019-09-01,List 4
61033320,15%,2019-09-01,List 4
61033910,15%,2019-09-01,List 4
61033940,15%,2019-09-01,List 4
61033980,15%,2019-09-01,List 4
61034110,15%,2019-09-01,List 4
61034120,15%,2019-09-01,List 4
61034210,15%,2019-09-01,List 4
61034220,15%,2019-09-01,List 4
61034310,15%,2019-09-01,List 4
61034315,15%,2019-09-01,List 4
61034320,15%,2019-09-01,List 4
61034910,15%,2019-09-01,List 4
61034920,15%,2019-09-01,List 4
61034940,15%,2019-09-01,List 4
61034980,15%,2019-09-01,List 4
61041310,15%,2019-09-01,List 4
61041320,15%,2019-09-01,List 4
61041910,15%,2019-09-01,List 4
61041915,15%,2019-09-01,List 4
61041940,15%,2019-09-01,List 4
61041950,15%,2019-09-01,List 4
61041960,15%,2019-09-01,List 4
61041980,15%,2019-09-01,List 4
61042200,15%,2019-09-01,List 4
61042300,15%,2019-09-01,List 4
61042905,15%,2019-09-01,List 4
61042910,15%,2019-09-01,List 4
61042920,15%,2019-09-01,List 4
61043100,15%,2019-09-01,List 4
61043200,15%,2019-09-01,List 4
61043310,15%,2019-09-01,List 4
61043320,15%,2019-09-01,List 4
61043910,15%,2019-09-01,List 4
61043920,15%,2019-09-01,List 4
61044100,15%,2019-09-01,List 4
61044200,15%,2019-09-01,List 4
61044310,15%,2019-09-01,List 4
61044320,15%,2019-09-01,List 4
61044410,15%,2019-09-01,List 4
61044420,15%,2019-09-01,List 4
61044910,15%,2019-09-01,List 4
61044990,15%,2019-09-01,List 4
61045100,15%,2019-09-01,List 4
61045200,15%,2019-09-01,List 4
61045310,15%,2019-09-01,List 4
61045320,15%,2019-09-01,List 4
61045910,15%,2019-09-01,List 4
61045940,15%,2019-09-01,List 4
61045980,15%,2019-09-01,List 4
61046100,15%,2019-09-01,List 4
61046210,15%,2019-09-01,List 4
61046220,15%,2019-09-01,List 4
61046310,15%,2019-09-01,List 4
61046315,15%,2019-09-01,List 4
61046320,15%,2019-09-01,List 4
61046910,15%,2019-09-01,List 4
61046920,15%,2019-09-01,List 4
61046940,15%,2019-09-01,List 4
61046980,15%,2019-09-01,List 4
61051000,15%,2019-09-01,List 4
61052010,15%,2019-09-01,List 4
61052020,15%,2019-09-01,List 4
61059010,15%,2019-09-01,List 4
61059040,15%,2019-09-01,List 4
61059080,15%,2019-09-01,List 4
61061000,15%,2019-09-01,List 4
61062010,15%,2019-09-01,List 4
61062020,15%,2019-09-01,List 4
61069010,15%,2019-09-01,List 4
61069015,15%,2019-09-01,List 4
61069025,15%,2019-09-01,List 4
61069030,15%,2019-09-01,List 4
61071100,15%,2019-09-01,List 4
61071200,15%,2019-09-01,List 4
61071910,15%,2019-09-01,List 4
61071990,15%,2019-09-01,List 4
61072100,15%,2019-09-01,List 4
61072200,15%,2019-09-01,List 4
61072920,15%,2019-09-01,List 4
61072950,15%,2019-09-01,List 4
61072990,15%,2019-09-01,List 4
61079100,15%,2019-09-01,List 4
61079910,15%,2019-09-01,List 4
61079920,15%,2019-09-01,List 4
61079950,15%,2019-09-01,List 4
61079990,15%,2019-09-01,List 4
61081100,15%,2019-09-01,List 4
61081910,15%,2019-09-01,List 4
61081990,15%,2019-09-01,List 4
61082100,15%,2019-09-01,List 4
61082210,15%,2019-09-01,List 4
61082290,15%,2019-09-01,List 4
61082910,15%,2019-09-01,List 4
61082990,15%,2019-09-01,List 4
61083100,15%,2019-09-01,List 4
61083200,15%,2019-09-01,List 4
61083910,15%,2019-09-01,List 4
61083940,15%,2019-09-01,List 4
61083980,15%,2019-09-01,List 4
61089100,15%,2019-09-01,List 4
61089200,15%,2019-09-01,List 4
61089920,15%,2019-09-01,List 4
61089950,15%,2019-09-01,List 4
61089990,15%,2019-09-01,List 4
61091000,15%,2019-09-01,List 4
61099010,15%,2019-09-01,List 4
61099015,15%,2019-09-01,List 4
61099040,15%,2019-09-01,List 4
61099080,15%,2019-09-01,List 4
61101100,15%,2019-09-01,List 4
61101210,15%,2019-09-01,List 4
61101220,15%,2019-09-01,List 4
61101900,15%,2019-09-01,List 4
61102010,15%,2019-09-01,List 4
61102020,15%,2019-09-01,List 4
61103010,15%,2019-09-01,List 4
61103015,15%,2019-09-01,List 4
61103020,15%,2019-09-01,List 4
61103030,15%,2019-09-01,List 4
61109010,15%,2019-09-01,List 4
61109090,15%,2019-09-01,List 4
61112010,15%,2019-09-01,List 4
61112020,15%,2019-09-01,List 4
61112030,15%,2019-09-01,List 4
61112040,15%,2019-09-01,List 4
61112050,15%,2019-09-01,List 4
61112060,15%,2019-09-01,List 4
61113010,15%,2019-09-01,List 4
61113020,15%,2019-09-01,List 4
61113030,15%,2019-09-01,List 4
61113040,15%,2019-09-01,List 4
61113050,15%,2019-09-01,List 4
61119005,15%,2019-09-01,List 4
61119010,15%,2019-09-01,List 4
61119020,15%,2019-09-01,List 4
61119030,15%,2019-09-01,List 4
61119040,15%,2019-09-01,List 4
61119050,15%,2019-09-01,List 4
61119070,15%,2019-09-01,List 4
61119090,15%,2019-09-01,List 4
61121100,15%,2019-09-01,List 4
61121200,15%,2019-09-01,List 4
61121910,15%,2019-09-01,List 4
61121940,15%,2019-09-01,List 4
61121980,15%,2019-09-01,List 4
61122010,15%,2019-09-01,List 4
61122020,15%,2019-09-01,List 4
61123100,15%,2019-09-01,List 4
61123900,15%,2019-09-01,List 4
61124100,15%,2019-09-01,List 4
61124900,15%,2019-09-01,List 4
61130010,15%,2019-09-01,List 4
61130090,15%,2019-09-01,List 4
61142000,15%,2019-09-01,List 4
61143010,15%,2019-09-01,List 4
61143020,15%,2019-09-01,List 4
61143030,15%,2019-09-01,List 4
61149005,15%,2019-09-01,List 4
61149010,15%,2019-09-01,List 4
61149090,15%,2019-09-01,List 4
61151010,15%,2019-09-01,List 4
61151015,15%,2019-09-01,List 4
61151030,15%,2019-09-01,List 4
61151040,15%,2019-09-01,List 4
61151055,15%,2019-09-01,List 4
61151060,15%,2019-09-01,List 4
61152100,15%,2019-09-01,List 4
61152200,15%,2019-09-01,List 4
61152940,15%,2019-09-01,List 4
61152980,15%,2019-09-01,List 4
61153010,15%,2019-09-01,List 4
61153090,15%,2019-09-01,List 4
61159400,15%,2019-09-01,List 4
61159560,15%,2019-09-01,List 4
61159590,15%,2019-09-01,List 4
61159660,15%,2019-09-01,List 4
61159690,15%,2019-09-01,List 4
61159914,15%,2019-09-01,List 4
61159919,15%,2019-09-01,List 4
61159940,15%,2019-09-01,List 4
61159990,15%,2019-09-01,List 4
61161005,15%,2019-09-01,List 4
61161008,15%,2019-09-01,List 4
61161013,15%,2019-09-01,List 4
61161017,15%,2019-09-01,List 4
61161044,15%,2019-09-01,List 4
61161048,15%,2019-09-01,List 4
61161055,15%,2019-09-01,List 4
61161065,15%,2019-09-01,List 4
61161075,15%,2019-09-01,List 4
61161095,15%,2019-09-01,List 4
61169100,15%,2019-09-01,List 4
61169205,15%,2019-09-01,List 4
61169208,15%,2019-09-01,List 4
61169264,15%,2019-09-01,List 4
61169274,15%,2019-09-01,List 4
61169288,15%,2019-09-01,List 4
61169294,15%,2019-09-01,List 4
61169305,15%,2019-09-01,List 4
61169308,15%,2019-09-01,List 4
61169364,15%,2019-09-01,List 4
61169374,15%,2019-09-01,List 4
61169388,15%,2019-09-01,List 4
61169394,15%,2019-09-01,List 4
61169920,15%,2019-09-01,List 4
61169935,15%,2019-09-01,List 4
61169948,15%,2019-09-01,List 4
61169954,15%,2019-09-01,List 4
61169975,15%,2019-09-01,List 4
61169995,15%,2019-09-01,List 4
61171010,15%,2019-09-01,List 4
61171020,15%,2019-09-01,List 4
61171040,15%,2019-09-01,List 4
61171060,15%,2019-09-01,List 4
61178020,15%,2019-09-01,List 4
61178030,15%,2019-09-01,List 4
61178085,15%,2019-09-01,List 4
61178087,15%,2019-09-01,List 4
61178095,15%,2019-09-01,List 4
61179010,15%,2019-09-01,List 4
61179090,15%,2019-09-01,List 4
62011100,15%,2019-09-01,List 4
62011210,15%,2019-09-01,List 4
62011220,15%,2019-09-01,List 4
62011310,15%,2019-09-01,List 4
62011330,15%,2019-09-01,List 4
62011340,15%,2019-09-01,List 4
62011910,15%,2019-09-01,List 4
62011990,15%,2019-09-01,List 4
62019103,15%,2019-09-01,List 4
62019105,15%,2019-09-01,List 4
62019125,15%,2019-09-01,List 4
62019140,15%,2019-09-01,List 4
62019205,15%,2019-09-01,List 4
62019217,15%,2019-09-01,List 4
62019219,15%,2019-09-01,List 4
62019230,15%,2019-09-01,List 4
62019235,15%,2019-09-01,List 4
62019245,15%,2019-09-01,List 4
62019315,15%,2019-09-01,List 4
62019318,15%,2019-09-01,List 4
62019345,15%,2019-09-01,List 4
62019347,15%,2019-09-01,List 4
62019349,15%,2019-09-01,List 4
62019350,15%,2019-09-01,List 4
62019352,15%,2019-09-01,List 4
62019355,15%,2019-09-01,List 4
62019360,15%,2019-09-01,List 4
62019365,15%,2019-09-01,List 4
62019905,15%,2019-09-01,List 4
62019915,15%,2019-09-01,List 4
62019950,15%,2019-09-01,List 4
62019980,15%,2019-09-01,List 4
62021100,15%,2019-09-01,List 4
62021210,15%,2019-09-01,List 4
62021220,15%,2019-09-01,List 4
62021310,15%,2019-09-01,List 4
62021330,15%,2019-09-01,List 4
62021340,15%,2019-09-01,List 4
62021910,15%,2019-09-01,List 4
62021990,15%,2019-09-01,List 4
62029103,15%,2019-09-01,List 4
62029115,15%,2019-09-01,List 4
62029160,15%,2019-09-01,List 4
62029190,15%,2019-09-01,List 4
62029203,15%,2019-09-01,List 4
62029205,15%,2019-09-01,List 4
62029212,15%,2019-09-01,List 4
62029225,15%,2019-09-01,List 4
62029230,15%,2019-09-01,List 4
62029290,15%,2019-09-01,List 4
62029301,15%,2019-09-01,List 4
62029303,15%,2019-09-01,List 4
62029305,15%,2019-09-01,List 4
62029307,15%,2019-09-01,List 4
62029309,15%,2019-09-01,List 4
62029315,15%,2019-09-01,List 4
62029325,15%,2019-09-01,List 4
62029345,15%,2019-09-01,List 4
62029348,15%,2019-09-01,List 4
62029355,15%,2019-09-01,List 4
62029903,15%,2019-09-01,List 4
62029915,15%,2019-09-01,List 4
62029960,15%,2019-09-01,List 4
62029980,15%,2019-09-01,List 4
62031115,15%,2019-09-01,List 4
62031130,15%,2019-09-01,List 4
62031160,15%,2019-09-01,List 4
62031190,15%,2019-09-01,List 4
62031210,15%,2019-09-01,List 4
62031220,15%,2019-09-01,List 4
62031910,15%,2019-09-01,List 4
62031920,15%,2019-09-01,List 4
62031930,15%,2019-09-01,List 4
62031950,15%,2019-09-01,List 4
62031990,15%,2019-09-01,List 4
62032210,15%,2019-09-01,List 4
62032230,15%,2019-09-01,List 4
62032300,15%,2019-09-01,List 4
62032910,15%,2019-09-01,List 4
62032915,15%,2019-09-01,List 4
62032920,15%,2019-09-01,List 4
62032930,15%,2019-09-01,List 4
62033150,15%,2019-09-01,List 4
62033190,15%,2019-09-01,List 4
62033210,15%,2019-09-01,List 4
62033220,15%,2019-09-01,List 4
62033310,15%,2019-09-01,List 4
62033320,15%,2019-09-01,List 4
62033910,15%,2019-09-01,List 4
62033920,15%,2019-09-01,List 4
62033950,15%,2019-09-01,List 4
62033990,15%,2019-09-01,List 4
62034101,15%,2019-09-01,List 4
62034103,15%,2019-09-01,List 4
62034105,15%,2019-09-01,List 4
62034106,15%,2019-09-01,List 4
62034108,15%,2019-09-01,List 4
62034125,15%,2019-09-01,List 4
62034130,15%,2019-09-01,List 4
62034160,15%,2019-09-01,List 4
62034180,15%,2019-09-01,List 4
62034203,15%,2019-09-01,List 4
62034205,15%,2019-09-01,List 4
62034207,15%,2019-09-01,List 4
62034217,15%,2019-09-01,List 4
62034225,15%,2019-09-01,List 4
62034245,15%,2019-09-01,List 4
62034301,15%,2019-09-01,List 4
62034303,15%,2019-09-01,List 4
62034305,15%,2019-09-01,List 4
62034309,15%,2019-09-01,List 4
62034311,15%,2019-09-01,List 4
62034313,15%,2019-09-01,List 4
62034345,15%,2019-09-01,List 4
62034355,15%,2019-09-01,List 4
62034360,15%,2019-09-01,List 4
62034365,15%,2019-09-01,List 4
62034370,15%,2019-09-01,List 4
62034375,15%,2019-09-01,List 4
62034390,15%,2019-09-01,List 4
62034901,15%,2019-09-01,List 4
62034905,15%,2019-09-01,List 4
62034907,15%,2019-09-01,List 4
62034909,15%,2019-09-01,List 4
62034925,15%,2019-09-01,List 4
62034935,15%,2019-09-01,List 4
62034950,15%,2019-09-01,List 4
62034960,15%,2019-09-01,List 4
62034990,15%,2019-09-01,List 4
62041100,15%,2019-09-01,List 4
62041200,15%,2019-09-01,List 4
62041310,15%,2019-09-01,List 4
62041320,15%,2019-09-01,List 4
62041910,15%,2019-09-01,List 4
62041920,15%,2019-09-01,List 4
62041940,15%,2019-09-01,List 4
62041980,15%,2019-09-01,List 4
62042100,15%,2019-09-01,List 4
62042210,15%,2019-09-01,List 4
62042230,15%,2019-09-01,List 4
62042300,15%,2019-09-01,List 4
62042920,15%,2019-09-01,List 4
62042940,15%,2019-09-01,List 4
62043110,15%,2019-09-01,List 4
62043120,15%,2019-09-01,List 4
62043210,15%,2019-09-01,List 4
62043220,15%,2019-09-01,List 4
62043310,15%,2019-09-01,List 4
62043320,15%,2019-09-01,List 4
62043340,15%,2019-09-01,List 4
62043350,15%,2019-09-01,List 4
62043920,15%,2019-09-01,List 4
62043930,15%,2019-09-01,List 4
62043960,15%,2019-09-01,List 4
62043980,15%,2019-09-01,List 4
62044110,15%,2019-09-01,List 4
62044120,15%,2019-09-01,List 4
62044210,15%,2019-09-01,List 4
62044220,15%,2019-09-01,List 4
62044230,15%,2019-09-01,List 4
62044310,15%,2019-09-01,List 4
62044320,15%,2019-09-01,List 4
62044330,15%,2019-09-01,List 4
62044340,15%,2019-09-01,List 4
62044420,15%,2019-09-01,List 4
62044430,15%,2019-09-01,List 4
62044440,15%,2019-09-01,List 4
62044910,15%,2019-09-01,List 4
62044950,15%,2019-09-01,List 4
62045100,15%,2019-09-01,List 4
62045210,15%,2019-09-01,List 4
62045220,15%,2019-09-01,List 4
62045310,15%,2019-09-01,List 4
62045320,15%,2019-09-01,List 4
62045330,15%,2019-09-01,List 4
62045910,15%,2019-09-01,List 4
62045920,15%,2019-09-01,List 4
62045930,15%,2019-09-01,List 4
62045940,15%,2019-09-01,List 4
62046105,15%,2019-09-01,List 4
62046115,15%,2019-09-01,List 4
62046160,15%,2019-09-01,List 4
62046180,15%,2019-09-01,List 4
62046203,15%,2019-09-01,List 4
62046205,15%,2019-09-01,List 4
62046215,15%,2019-09-01,List 4
62046250,15%,2019-09-01,List 4
62046260,15%,2019-09-01,List 4
62046270,15%,2019-09-01,List 4
62046280,15%,2019-09-01,List 4
62046301,15%,2019-09-01,List 4
62046302,15%,2019-09-01,List 4
62046303,15%,2019-09-01,List 4
62046308,15%,2019-09-01,List 4
62046309,15%,2019-09-01,List 4
62046311,15%,2019-09-01,List 4
62046350,15%,2019-09-01,List 4
62046355,15%,2019-09-01,List 4
62046360,15%,2019-09-01,List 4
62046365,15%,2019-09-01,List 4
62046370,15%,2019-09-01,List 4
62046375,15%,2019-09-01,List 4
62046390,15%,2019-09-01,List 4
62046901,15%,2019-09-01,List 4
62046902,15%,2019-09-01,List 4
62046903,15%,2019-09-01,List 4
62046904,15%,2019-09-01,List 4
62046905,15%,2019-09-01,List 4
62046906,15%,2019-09-01,List 4
62046915,15%,2019-09-01,List 4
62046922,15%,2019-09-01,List 4
62046928,15%,2019-09-01,List 4
62046945,15%,2019-09-01,List 4
62046965,15%,2019-09-01,List 4
62046980,15%,2019-09-01,List 4
62052010,15%,2019-09-01,List 4
62052020,15%,2019-09-01,List 4
62053010,15%,2019-09-01,List 4
62053015,15%,2019-09-01,List 4
62053020,15%,2019-09-01,List 4
62059005,15%,2019-09-01,List 4
62059007,15%,2019-09-01,List 4
62059010,15%,2019-09-01,List 4
62059030,15%,2019-09-01,List 4
62059040,15%,2019-09-01,List 4
62061000,15%,2019-09-01,List 4
62062010,15%,2019-09-01,List 4
62062020,15%,2019-09-01,List 4
62062030,15%,2019-09-01,List 4
62063010,15%,2019-09-01,List 4
62063020,15%,2019-09-01,List 4
62063030,15%,2019-09-01,List 4
62064010,15%,2019-09-01,List 4
62064020,15%,2019-09-01,List 4
62064025,15%,2019-09-01,List 4
62064030,15%,2019-09-01,List 4
62069000,15%,2019-09-01,List 4
62071100,15%,2019-09-01,List 4
62071910,15%,2019-09-01,List 4
62071990,15%,2019-09-01,List 4
62072100,15%,2019-09-01,List 4
62072200,15%,2019-09-01,List 4
62072910,15%,2019-09-01,List 4
62072990,15%,2019-09-01,List 4
62079110,15%,2019-09-01,List 4
62079130,15%,2019-09-01,List 4
62079920,15%,2019-09-01,List 4
62079940,15%,2019-09-01,List 4
62079970,15%,2019-09-01,List 4
62079975,15%,2019-09-01,List 4
62079985,15%,2019-09-01,List 4
62079990,15%,2019-09-01,List 4
62081100,15%,2019-09-01,List 4
62081920,15%,2019-09-01,List 4
62081950,15%,2019-09-01,List 4
62081990,15%,2019-09-01,List 4
62082100,15%,2019-09-01,List 4
62082200,15%,2019-09-01,List 4
62082910,15%,2019-09-01,List 4
62082990,15%,2019-09-01,List 4
62089110,15%,2019-09-01,List 4
62089130,15%,2019-09-01,List 4
62089200,15%,2019-09-01,List 4
62089920,15%,2019-09-01,List 4
62089930,15%,2019-09-01,List 4
62089950,15%,2019-09-01,List 4
62089980,15%,2019-09-01,List 4
62092010,15%,2019-09-01,List 4
62092020,15%,2019-09-01,List 4
62092030,15%,2019-09-01,List 4
62092050,15%,2019-09-01,List 4
62093010,15%,2019-09-01,List 4
62093020,15%,2019-09-01,List 4
62093030,15%,2019-09-01,List 4
62099005,15%,2019-09-01,List 4
62099010,15%,2019-09-01,List 4
62099020,15%,2019-09-01,List 4
62099030,15%,2019-09-01,List 4
62099050,15%,2019-09-01,List 4
62099090,15%,2019-09-01,List 4
62101020,15%,2019-09-01,List 4
62101050,15%,2019-09-01,List 4
62101070,15%,2019-09-01,List 4
62101090,15%,2019-09-01,List 4
62102030,15%,2019-09-01,List 4
62102050,15%,2019-09-01,List 4
62102070,15%,2019-09-01,List 4
62102090,15%,2019-09-01,List 4
62103030,15%,2019-09-01,List 4
62103050,15%,2019-09-01,List 4
62103070,15%,2019-09-01,List 4
62103090,15%,2019-09-01,List 4
62104015,15%,2019-09-01,List 4
62104025,15%,2019-09-01,List 4
62104028,15%,2019-09-01,List 4
62104029,15%,2019-09-01,List 4
62104035,15%,2019-09-01,List 4
62104055,15%,2019-09-01,List 4
62104075,15%,2019-09-01,List 4
62104080,15%,2019-09-01,List 4
62105003,15%,2019-09-01,List 4
62105005,15%,2019-09-01,List 4
62105012,15%,2019-09-01,List 4
62105022,15%,2019-09-01,List 4
62105035,15%,2019-09-01,List 4
62105055,15%,2019-09-01,List 4
62105075,15%,2019-09-01,List 4
62105080,15%,2019-09-01,List 4
62111110,15%,2019-09-01,List 4
62111140,15%,2019-09-01,List 4
62111180,15%,2019-09-01,List 4
62111210,15%,2019-09-01,List 4
62111240,15%,2019-09-01,List 4
62111280,15%,2019-09-01,List 4
62112004,15%,2019-09-01,List 4
62112008,15%,2019-09-01,List 4
62112015,15%,2019-09-01,List 4
62112024,15%,2019-09-01,List 4
62112028,15%,2019-09-01,List 4
62112034,15%,2019-09-01,List 4
62112038,15%,2019-09-01,List 4
62112044,15%,2019-09-01,List 4
62112048,15%,2019-09-01,List 4
62112054,15%,2019-09-01,List 4
62112058,15%,2019-09-01,List 4
62112064,15%,2019-09-01,List 4
62112068,15%,2019-09-01,List 4
62112074,15%,2019-09-01,List 4
62112078,15%,2019-09-01,List 4
62113250,15%,2019-09-01,List 4
62113290,15%,2019-09-01,List 4
62113350,15%,2019-09-01,List 4
62113390,15%,2019-09-01,List 4
