hs8,list_id,tariff_rate,effective_date,naics6
48102960,List 3,10%,2018-09-24,322121
48102970,List 3,10%,2018-09-24,322121
48103110,List 3,10%,2018-09-24,322130
48103110,List 3,10%,2018-09-24,322121
48103130,List 3,10%,2018-09-24,322299
48103165,List 3,10%,2018-09-24,322121
48103210,List 3,10%,2018-09-24,322130
48103230,List 3,10%,2018-09-24,322299
48103265,List 3,10%,2018-09-24,322130
48103912,List 3,10%,2018-09-24,322130
48103914,List 3,10%,2018-09-24,322130
48103930,List 3,10%,2018-09-24,322121
48103965,List 3,10%,2018-09-24,322130
48109212,List 3,10%,2018-09-24,322130
48109214,List 3,10%,2018-09-24,322130
48109230,List 3,10%,2018-09-24,322299
48109265,List 3,10%,2018-09-24,322130
48109910,List 3,10%,2018-09-24,322220
48109910,List 3,10%,2018-09-24,322130
48109930,List 3,10%,2018-09-24,322299
48109965,List 3,10%,2018-09-24,322130
48111011,List 3,10%,2018-09-24,322220
48111021,List 3,10%,2018-09-24,322220
48114110,List 3,10%,2018-09-24,322220
48114121,List 3,10%,2018-09-24,322220
48114130,List 3,10%,2018-09-24,322220
48114910,List 3,10%,2018-09-24,322220
48114921,List 3,10%,2018-09-24,322220
48114930,List 3,10%,2018-09-24,322220
48115120,List 3,10%,2018-09-24,322220
48115140,List 3,10%,2018-09-24,322220
48115160,List 3,10%,2018-09-24,322220
48115920,List 3,10%,2018-09-24,322220
48115940,List 3,10%,2018-09-24,322130
48115940,List 3,10%,2018-09-24,322220
48115960,List 3,10%,2018-09-24,322220
48116040,List 3,10%,2018-09-24,322220
48116060,List 3,10%,2018-09-24,322220
48119010,List 3,10%,2018-09-24,322121
48119020,List 3,10%,2018-09-24,322220
48119030,List 3,10%,2018-09-24,322220
48119040,List 3,10%,2018-09-24,322121
48119040,List 3,10%,2018-09-24,322220
48119060,List 3,10%,2018-09-24,322121
48119060,List 3,10%,2018-09-24,322220
48119080,List 3,10%,2018-09-24,322220
48119080,List 3,10%,2018-09-24,322121
48119090,List 3,10%,2018-09-24,322121
48119090,List 3,10%,2018-09-24,322220
48120000,List 3,10%,2018-09-24,322121
48131000,List 3,10%,2018-09-24,322299
48132000,List 3,10%,2018-09-24,322121
48139000,List 3,10%,2018-09-24,322121
48162000,List 3,10%,2018-09-24,339940
48169001,List 3,10%,2018-09-24,339940
48171000,List 3,10%,2018-09-24,322230
48172020,List 3,10%,2018-09-24,322230
48172040,List 3,10%,2018-09-24,322230
48173000,List 3,10%,2018-09-24,322230
48181000,List 3,10%,2018-09-24,322291
48182000,List 3,10%,2018-09-24,322291
48183000,List 3,10%,2018-09-24,322291
48185000,List 3,10%,2018-09-24,315990
48191000,List 3,10%,2018-09-24,322211
48192000,List 3,10%,2018-09-24,322212
48193000,List 3,10%,2018-09-24,322220
48194000,List 3,10%,2018-09-24,322220
48195020,List 3,10%,2018-09-24,322219
48195030,List 3,10%,2018-09-24,322299
48195040,List 3,10%,2018-09-24,322219
48195040,List 3,10%,2018-09-24,322212
48195040,List 3,10%,2018-09-24,322299
48196000,List 3,10%,2018-09-24,322212
48201020,List 3,10%,2018-09-24,323111
48201020,List 3,10%,2018-09-24,322230
48201040,List 3,10%,2018-09-24,323111
48202000,List 3,10%,2018-09-24,322230
48203000,List 3,10%,2018-09-24,323111
48204000,List 3,10%,2018-09-24,323111
48205000,List 3,10%,2018-09-24,323111
48209000,List 3,10%,2018-09-24,323111
48211020,List 3,10%,2018-09-24,323111
48211040,List 3,10%,2018-09-24,323111
48219020,List 3,10%,2018-09-24,322220
48219040,List 3,10%,2018-09-24,322299
48221000,List 3,10%,2018-09-24,322219
48229000,List 3,10%,2018-09-24,322219
48232010,List 3,10%,2018-09-24,322299
48232090,List 3,10%,2018-09-24,322299
48234000,List 3,10%,2018-09-24,323111
48236100,List 3,10%,2018-09-24,322219
48236900,List 3,10%,2018-09-24,322219
48237000,List 3,10%,2018-09-24,322299
48239010,List 3,10%,2018-09-24,322299
48239020,List 3,10%,2018-09-24,327999
48239031,List 3,10%,2018-09-24,322299
48239040,List 3,10%,2018-09-24,322299
48239050,List 3,10%,2018-09-24,322299
48239060,List 3,10%,2018-09-24,339991
48239067,List 3,10%,2018-09-24,322299
48239070,List 3,10%,2018-09-24,322299
48239080,List 3,10%,2018-09-24,339991
48239086,List 3,10%,2018-09-24,322299
50010000,List 3,10%,2018-09-24,112990
50020000,List 3,10%,2018-09-24,112990
50030010,List 3,10%,2018-09-24,112990
50030090,List 3,10%,2018-09-24,314999
50040000,List 3,10%,2018-09-24,313110
50050000,List 3,10%,2018-09-24,313110
50060010,List 3,10%,2018-09-24,313110
50060090,List 3,10%,2018-09-24,313110
50071030,List 3,10%,2018-09-24,313210
50071060,List 3,10%,2018-09-24,313210
50072000,List 3,10%,2018-09-24,313210
50079030,List 3,10%,2018-09-24,313210
50079060,List 3,10%,2018-09-24,313210
51011110,List 3,10%,2018-09-24,112410
51011120,List 3,10%,2018-09-24,112410
51011140,List 3,10%,2018-09-24,112410
51011150,List 3,10%,2018-09-24,112410
51011160,List 3,10%,2018-09-24,112410
51011910,List 3,10%,2018-09-24,311611
51011920,List 3,10%,2018-09-24,311611
51011940,List 3,10%,2018-09-24,311611
51011950,List 3,10%,2018-09-24,311611
51011960,List 3,10%,2018-09-24,311611
51012110,List 3,10%,2018-09-24,313110
51012115,List 3,10%,2018-09-24,313110
51012130,List 3,10%,2018-09-24,313110
51012135,List 3,10%,2018-09-24,313110
51012140,List 3,10%,2018-09-24,313110
51012165,List 3,10%,2018-09-24,313110
51012170,List 3,10%,2018-09-24,313110
51012910,List 3,10%,2018-09-24,313110
51012915,List 3,10%,2018-09-24,313110
51012930,List 3,10%,2018-09-24,313110
51012935,List 3,10%,2018-09-24,313110
51012940,List 3,10%,2018-09-24,313110
51012965,List 3,10%,2018-09-24,313110
51012970,List 3,10%,2018-09-24,313110
51013010,List 3,10%,2018-09-24,313110
51013015,List 3,10%,2018-09-24,313110
51013030,List 3,10%,2018-09-24,313110
51013040,List 3,10%,2018-09-24,313110
51013065,List 3,10%,2018-09-24,313110
51013070,List 3,10%,2018-09-24,313110
51021110,List 3,10%,2018-09-24,112420
51021190,List 3,10%,2018-09-24,112420
51021920,List 3,10%,2018-09-24,112420
51021960,List 3,10%,2018-09-24,112420
51021980,List 3,10%,2018-09-24,112420
51021990,List 3,10%,2018-09-24,112420
51022000,List 3,10%,2018-09-24,112920
51031000,List 3,10%,2018-09-24,314999
51032000,List 3,10%,2018-09-24,314999
51033000,List 3,10%,2018-09-24,314999
51040000,List 3,10%,2018-09-24,314999
51051000,List 3,10%,2018-09-24,313110
51052100,List 3,10%,2018-09-24,313110
51052900,List 3,10%,2018-09-24,313110
51053100,List 3,10%,2018-09-24,313110
51053900,List 3,10%,2018-09-24,313110
51054000,List 3,10%,2018-09-24,313110
51061000,List 3,10%,2018-09-24,313110
51062000,List 3,10%,2018-09-24,313110
51071030,List 3,10%,2018-09-24,313110
51071060,List 3,10%,2018-09-24,313110
51072030,List 3,10%,2018-09-24,313110
51072060,List 3,10%,2018-09-24,313110
51081030,List 3,10%,2018-09-24,313110
51081040,List 3,10%,2018-09-24,313110
51081080,List 3,10%,2018-09-24,313110
51082030,List 3,10%,2018-09-24,313110
51082040,List 3,10%,2018-09-24,313110
51082080,List 3,10%,2018-09-24,313110
51091020,List 3,10%,2018-09-24,313110
51091040,List 3,10%,2018-09-24,313110
51091080,List 3,10%,2018-09-24,313110
51091090,List 3,10%,2018-09-24,313110
51099020,List 3,10%,2018-09-24,313110
51099040,List 3,10%,2018-09-24,313110
51099080,List 3,10%,2018-09-24,313110
51099090,List 3,10%,2018-09-24,313110
51100000,List 3,10%,2018-09-24,313110
51111120,List 3,10%,2018-09-24,313210
51111130,List 3,10%,2018-09-24,313210
51111170,List 3,10%,2018-09-24,313210
51111910,List 3,10%,2018-09-24,313210
51111920,List 3,10%,2018-09-24,313210
51111960,List 3,10%,2018-09-24,313210
51112005,List 3,10%,2018-09-24,313210
51112010,List 3,10%,2018-09-24,313210
51112090,List 3,10%,2018-09-24,313210
51113005,List 3,10%,2018-09-24,313210
51113010,List 3,10%,2018-09-24,313210
51113090,List 3,10%,2018-09-24,313210
51119030,List 3,10%,2018-09-24,313210
51119040,List 3,10%,2018-09-24,313210
51119050,List 3,10%,2018-09-24,313210
51119090,List 3,10%,2018-09-24,313210
51121110,List 3,10%,2018-09-24,313210
51121130,List 3,10%,2018-09-24,313210
51121160,List 3,10%,2018-09-24,313210
51121920,List 3,10%,2018-09-24,313210
51121960,List 3,10%,2018-09-24,313210
51121995,List 3,10%,2018-09-24,313210
51122010,List 3,10%,2018-09-24,313210
51122020,List 3,10%,2018-09-24,313210
51122030,List 3,10%,2018-09-24,313210
51123010,List 3,10%,2018-09-24,313210
51123020,List 3,10%,2018-09-24,313210
51123030,List 3,10%,2018-09-24,313210
51129030,List 3,10%,2018-09-24,313210
51129040,List 3,10%,2018-09-24,313210
51129050,List 3,10%,2018-09-24,313210
51129090,List 3,10%,2018-09-24,313210
51130000,List 3,10%,2018-09-24,313210
52010005,List 3,10%,2018-09-24,111920
52010012,List 3,10%,2018-09-24,111920
52010014,List 3,10%,2018-09-24,111920
52010018,List 3,10%,2018-09-24,111920
52010022,List 3,10%,2018-09-24,111920
52010024,List 3,10%,2018-09-24,111920
52010028,List 3,10%,2018-09-24,111920
52010034,List 3,10%,2018-09-24,111920
52010038,List 3,10%,2018-09-24,111920
52010055,List 3,10%,2018-09-24,111920
52010060,List 3,10%,2018-09-24,111920
52010080,List 3,10%,2018-09-24,111920
52021000,List 3,10%,2018-09-24,314999
52029100,List 3,10%,2018-09-24,314999
52029905,List 3,10%,2018-09-24,314999
52029910,List 3,10%,2018-09-24,314999
52029930,List 3,10%,2018-09-24,314999
52029950,List 3,10%,2018-09-24,314999
52030005,List 3,10%,2018-09-24,313110
52030010,List 3,10%,2018-09-24,313110
52030030,List 3,10%,2018-09-24,313110
52030050,List 3,10%,2018-09-24,313110
52041100,List 3,10%,2018-09-24,313110
52041900,List 3,10%,2018-09-24,313110
52042000,List 3,10%,2018-09-24,313110
52051110,List 3,10%,2018-09-24,313110
52051120,List 3,10%,2018-09-24,313110
52051210,List 3,10%,2018-09-24,313110
52051220,List 3,10%,2018-09-24,313110
52051310,List 3,10%,2018-09-24,313110
52051320,List 3,10%,2018-09-24,313110
52051410,List 3,10%,2018-09-24,313110
52051420,List 3,10%,2018-09-24,313110
52051510,List 3,10%,2018-09-24,313110
52051520,List 3,10%,2018-09-24,313110
52052100,List 3,10%,2018-09-24,313110
52052200,List 3,10%,2018-09-24,313110
52052300,List 3,10%,2018-09-24,313110
52052400,List 3,10%,2018-09-24,313110
52052600,List 3,10%,2018-09-24,313110
52052700,List 3,10%,2018-09-24,313110
52052800,List 3,10%,2018-09-24,313110
52053100,List 3,10%,2018-09-24,313110
52053200,List 3,10%,2018-09-24,313110
52053300,List 3,10%,2018-09-24,313110
52053400,List 3,10%,2018-09-24,313110
52053500,List 3,10%,2018-09-24,313110
52054100,List 3,10%,2018-09-24,313110
52054200,List 3,10%,2018-09-24,313110
52054300,List 3,10%,2018-09-24,313110
52054400,List 3,10%,2018-09-24,313110
52054600,List 3,10%,2018-09-24,313110
52054700,List 3,10%,2018-09-24,313110
52054800,List 3,10%,2018-09-24,313110
52061100,List 3,10%,2018-09-24,313110
52061200,List 3,10%,2018-09-24,313110
52061300,List 3,10%,2018-09-24,313110
52061400,List 3,10%,2018-09-24,313110
52061500,List 3,10%,2018-09-24,313110
52062100,List 3,10%,2018-09-24,313110
52062200,List 3,10%,2018-09-24,313110
52062300,List 3,10%,2018-09-24,313110
52062400,List 3,10%,2018-09-24,313110
52062500,List 3,10%,2018-09-24,313110
52063100,List 3,10%,2018-09-24,313110
52063200,List 3,10%,2018-09-24,313110
52063300,List 3,10%,2018-09-24,313110
52063400,List 3,10%,2018-09-24,313110
52063500,List 3,10%,2018-09-24,313110
52064100,List 3,10%,2018-09-24,313110
52064200,List 3,10%,2018-09-24,313110
52064300,List 3,10%,2018-09-24,313110
52064400,List 3,10%,2018-09-24,313110
52064500,List 3,10%,2018-09-24,313110
52071000,List 3,10%,2018-09-24,313110
52079000,List 3,10%,2018-09-24,313110
52081120,List 3,10%,2018-09-24,313210
52081140,List 3,10%,2018-09-24,313210
52081160,List 3,10%,2018-09-24,313220
52081180,List 3,10%,2018-09-24,313210
52081240,List 3,10%,2018-09-24,313210
52081260,List 3,10%,2018-09-24,313210
52081280,List 3,10%,2018-09-24,313210
52081300,List 3,10%,2018-09-24,313210
52081920,List 3,10%,2018-09-24,313210
52081940,List 3,10%,2018-09-24,313210
52081960,List 3,10%,2018-09-24,313210
52081980,List 3,10%,2018-09-24,313210
52082120,List 3,10%,2018-09-24,313210
52082140,List 3,10%,2018-09-24,313210
52082160,List 3,10%,2018-09-24,313210
52082240,List 3,10%,2018-09-24,313210
52082260,List 3,10%,2018-09-24,313210
52082280,List 3,10%,2018-09-24,313210
52082300,List 3,10%,2018-09-24,313210
52082920,List 3,10%,2018-09-24,313210
52082940,List 3,10%,2018-09-24,313210
52082960,List 3,10%,2018-09-24,313210
52082980,List 3,10%,2018-09-24,313210
52083120,List 3,10%,2018-09-24,313210
52083140,List 3,10%,2018-09-24,313210
52083160,List 3,10%,2018-09-24,313210
52083180,List 3,10%,2018-09-24,313210
52083210,List 3,10%,2018-09-24,313210
52083230,List 3,10%,2018-09-24,313210
52083240,List 3,10%,2018-09-24,313210
52083250,List 3,10%,2018-09-24,313210
52083300,List 3,10%,2018-09-24,313210
52083920,List 3,10%,2018-09-24,313210
52083940,List 3,10%,2018-09-24,313210
52083960,List 3,10%,2018-09-24,313210
52083980,List 3,10%,2018-09-24,313210
52084120,List 3,10%,2018-09-24,313210
52084140,List 3,10%,2018-09-24,313210
52084160,List 3,10%,2018-09-24,313210
52084180,List 3,10%,2018-09-24,313210
52084210,List 3,10%,2018-09-24,313210
52084230,List 3,10%,2018-09-24,313210
52084240,List 3,10%,2018-09-24,313210
52084250,List 3,10%,2018-09-24,313210
52084300,List 3,10%,2018-09-24,313210
52084920,List 3,10%,2018-09-24,313210
52084940,List 3,10%,2018-09-24,313210
52084960,List 3,10%,2018-09-24,313210
52084980,List 3,10%,2018-09-24,313210
52085120,List 3,10%,2018-09-24,313210
52085140,List 3,10%,2018-09-24,313210
52085160,List 3,10%,2018-09-24,313210
52085180,List 3,10%,2018-09-24,313210
52085210,List 3,10%,2018-09-24,313210
52085230,List 3,10%,2018-09-24,313210
52085240,List 3,10%,2018-09-24,313210
52085250,List 3,10%,2018-09-24,313210
52085910,List 3,10%,2018-09-24,313210
52085920,List 3,10%,2018-09-24,313210
52085940,List 3,10%,2018-09-24,313210
52085960,List 3,10%,2018-09-24,313210
52085980,List 3,10%,2018-09-24,313210
52091100,List 3,10%,2018-09-24,313210
52091200,List 3,10%,2018-09-24,313210
52091900,List 3,10%,2018-09-24,313210
52092100,List 3,10%,2018-09-24,313210
52092200,List 3,10%,2018-09-24,313210
52092900,List 3,10%,2018-09-24,313210
52093130,List 3,10%,2018-09-24,313210
52093160,List 3,10%,2018-09-24,313210
52093200,List 3,10%,2018-09-24,313210
52093900,List 3,10%,2018-09-24,313210
52094130,List 3,10%,2018-09-24,313210
52094160,List 3,10%,2018-09-24,313210
52094200,List 3,10%,2018-09-24,313210
52094300,List 3,10%,2018-09-24,313210
52094900,List 3,10%,2018-09-24,313210
52095130,List 3,10%,2018-09-24,313210
52095160,List 3,10%,2018-09-24,313210
52095200,List 3,10%,2018-09-24,313210
52095900,List 3,10%,2018-09-24,313210
52101180,List 3,10%,2018-09-24,313210
52101920,List 3,10%,2018-09-24,313210
52101940,List 3,10%,2018-09-24,313210
52101960,List 3,10%,2018-09-24,313210
52101980,List 3,10%,2018-09-24,313210
52102140,List 3,10%,2018-09-24,313210
52102160,List 3,10%,2018-09-24,313210
52102180,List 3,10%,2018-09-24,313210
52102910,List 3,10%,2018-09-24,313210
52102920,List 3,10%,2018-09-24,313210
52102940,List 3,10%,2018-09-24,313210
52102960,List 3,10%,2018-09-24,313210
52102980,List 3,10%,2018-09-24,313210
52103140,List 3,10%,2018-09-24,313210
52103160,List 3,10%,2018-09-24,313210
52103180,List 3,10%,2018-09-24,313210
52103200,List 3,10%,2018-09-24,313210
52103920,List 3,10%,2018-09-24,313210
52103940,List 3,10%,2018-09-24,313210
52103960,List 3,10%,2018-09-24,313210
52103980,List 3,10%,2018-09-24,313210
52104140,List 3,10%,2018-09-24,313210
52104160,List 3,10%,2018-09-24,313210
52104180,List 3,10%,2018-09-24,313210
52104910,List 3,10%,2018-09-24,313210
52104920,List 3,10%,2018-09-24,313210
52104940,List 3,10%,2018-09-24,313210
52104960,List 3,10%,2018-09-24,313210
52104980,List 3,10%,2018-09-24,313210
52105140,List 3,10%,2018-09-24,313210
52105160,List 3,10%,2018-09-24,313210
52105180,List 3,10%,2018-09-24,313210
52105910,List 3,10%,2018-09-24,313210
52105920,List 3,10%,2018-09-24,313210
52105940,List 3,10%,2018-09-24,313210
52105960,List 3,10%,2018-09-24,313210
52105980,List 3,10%,2018-09-24,313210
52111100,List 3,10%,2018-09-24,313210
52111200,List 3,10%,2018-09-24,313210
52111900,List 3,10%,2018-09-24,313210
52112021,List 3,10%,2018-09-24,313210
52112022,List 3,10%,2018-09-24,313210
52112029,List 3,10%,2018-09-24,313210
52113100,List 3,10%,2018-09-24,313210
52113200,List 3,10%,2018-09-24,313210
52113900,List 3,10%,2018-09-24,313210
52114100,List 3,10%,2018-09-24,313210
52114200,List 3,10%,2018-09-24,313210
52114300,List 3,10%,2018-09-24,313210
52114900,List 3,10%,2018-09-24,313210
52115100,List 3,10%,2018-09-24,313210
52115200,List 3,10%,2018-09-24,313210
52115900,List 3,10%,2018-09-24,313210
52121110,List 3,10%,2018-09-24,313210
52121160,List 3,10%,2018-09-24,313210
52121210,List 3,10%,2018-09-24,313210
52121260,List 3,10%,2018-09-24,313210
52121310,List 3,10%,2018-09-24,313210
52121360,List 3,10%,2018-09-24,313210
52121410,List 3,10%,2018-09-24,313210
52121460,List 3,10%,2018-09-24,313210
52121510,List 3,10%,2018-09-24,313210
52121560,List 3,10%,2018-09-24,313210
52122110,List 3,10%,2018-09-24,313210
52122160,List 3,10%,2018-09-24,313210
52122210,List 3,10%,2018-09-24,313210
52122260,List 3,10%,2018-09-24,313210
52122310,List 3,10%,2018-09-24,313210
52122360,List 3,10%,2018-09-24,313210
52122410,List 3,10%,2018-09-24,313210
52122460,List 3,10%,2018-09-24,313210
52122510,List 3,10%,2018-09-24,313210
52122560,List 3,10%,2018-09-24,313210
53011000,List 3,10%,2018-09-24,111998
53012100,List 3,10%,2018-09-24,111998
53012900,List 3,10%,2018-09-24,111998
53013000,List 3,10%,2018-09-24,314999
53021000,List 3,10%,2018-09-24,111998
53029000,List 3,10%,2018-09-24,314999
53031000,List 3,10%,2018-09-24,111998
53039000,List 3,10%,2018-09-24,314999
53050000,List 3,10%,2018-09-24,314999
53061000,List 3,10%,2018-09-24,313110
53062000,List 3,10%,2018-09-24,313110
53071000,List 3,10%,2018-09-24,313110
53072000,List 3,10%,2018-09-24,313110
53081000,List 3,10%,2018-09-24,313110
53082000,List 3,10%,2018-09-24,313110
53089010,List 3,10%,2018-09-24,313110
53091100,List 3,10%,2018-09-24,313210
53091900,List 3,10%,2018-09-24,313210
53092120,List 3,10%,2018-09-24,313210
53092130,List 3,10%,2018-09-24,313210
53092140,List 3,10%,2018-09-24,313210
53092920,List 3,10%,2018-09-24,313210
53092930,List 3,10%,2018-09-24,313210
53092940,List 3,10%,2018-09-24,313210
53101000,List 3,10%,2018-09-24,313210
53109000,List 3,10%,2018-09-24,313210
53110020,List 3,10%,2018-09-24,313210
53110030,List 3,10%,2018-09-24,313210
53110040,List 3,10%,2018-09-24,313210
53110060,List 3,10%,2018-09-24,313210
54011000,List 3,10%,2018-09-24,313110
54012000,List 3,10%,2018-09-24,313110
54021130,List 3,10%,2018-09-24,325220
54021160,List 3,10%,2018-09-24,325220
54021930,List 3,10%,2018-09-24,325220
54021960,List 3,10%,2018-09-24,325220
54022030,List 3,10%,2018-09-24,325220
54023130,List 3,10%,2018-09-24,325220
54023160,List 3,10%,2018-09-24,325220
54023230,List 3,10%,2018-09-24,325220
54023260,List 3,10%,2018-09-24,325220
54023330,List 3,10%,2018-09-24,325220
54023360,List 3,10%,2018-09-24,325220
54023430,List 3,10%,2018-09-24,325220
54023460,List 3,10%,2018-09-24,325220
54023931,List 3,10%,2018-09-24,325220
54023961,List 3,10%,2018-09-24,325220
54024400,List 3,10%,2018-09-24,325220
54024510,List 3,10%,2018-09-24,325220
54024590,List 3,10%,2018-09-24,325220
54024600,List 3,10%,2018-09-24,325220
54024710,List 3,10%,2018-09-24,325220
54024790,List 3,10%,2018-09-24,325220
54024800,List 3,10%,2018-09-24,325220
54024911,List 3,10%,2018-09-24,325220
54024991,List 3,10%,2018-09-24,325220
54025100,List 3,10%,2018-09-24,325220
54025210,List 3,10%,2018-09-24,325220
54025290,List 3,10%,2018-09-24,325220
54025300,List 3,10%,2018-09-24,325220
54025901,List 3,10%,2018-09-24,325220
54026100,List 3,10%,2018-09-24,325220
54026200,List 3,10%,2018-09-24,325220
54026300,List 3,10%,2018-09-24,325220
54026901,List 3,10%,2018-09-24,325220
54031030,List 3,10%,2018-09-24,325220
54031060,List 3,10%,2018-09-24,325220
54033100,List 3,10%,2018-09-24,325220
54033200,List 3,10%,2018-09-24,325220
54033300,List 3,10%,2018-09-24,325220
54033910,List 3,10%,2018-09-24,325220
54033990,List 3,10%,2018-09-24,325220
54034100,List 3,10%,2018-09-24,325220
