fips,year,firms,bds_emp,firm_birth_rate
51035,2018,349.0,4133.0,
51036,2018,129.0,1576.0,
51037,2018,175.0,1517.0,
51041,2018,5702.0,119003.0,
51043,2018,324.0,2887.0,
51045,2018,57.0,374.0,
51047,2018,881.0,14324.0,
51049,2018,121.0,906.0,
51051,2018,174.0,1964.0,
51053,2018,314.0,4548.0,
51057,2018,264.0,4037.0,
51059,2018,22671.0,639941.0,
51061,2018,1672.0,20282.0,
51063,2018,293.0,2490.0,
51065,2018,336.0,2767.0,
51067,2018,1003.0,12909.0,
51069,2018,1273.0,26448.0,
51071,2018,238.0,3538.0,
51073,2018,734.0,7590.0,
51075,2018,620.0,18060.0,
51077,2018,128.0,1201.0,
51079,2018,300.0,2762.0,
51081,2018,79.0,2085.0,
51083,2018,583.0,9450.0,
51085,2018,2749.0,49194.0,
51087,2018,6854.0,182167.0,
51089,2018,650.0,11168.0,
51091,2018,75.0,413.0,
51093,2018,575.0,9638.0,
51095,2018,1384.0,22600.0,
51097,2018,105.0,660.0,
51099,2018,379.0,5489.0,
51101,2018,303.0,3375.0,
51103,2018,396.0,4063.0,
51105,2018,215.0,2432.0,
51107,2018,8299.0,168049.0,
51109,2018,488.0,6089.0,
51111,2018,154.0,1735.0,
51113,2018,237.0,2093.0,
51115,2018,164.0,1049.0,
51117,2018,661.0,9101.0,
51119,2018,256.0,2123.0,
51121,2018,1606.0,31444.0,
51125,2018,317.0,3221.0,
51127,2018,354.0,3641.0,
51131,2018,263.0,2945.0,
51133,2018,262.0,1723.0,
51135,2018,271.0,3222.0,
51137,2018,559.0,7978.0,
51139,2018,352.0,4276.0,
51141,2018,247.0,3420.0,
51143,2018,746.0,8804.0,
51145,2018,632.0,5688.0,
51147,2018,446.0,6954.0,
51149,2018,395.0,10895.0,
51153,2018,6340.0,102791.0,
51155,2018,509.0,11547.0,
51157,2018,190.0,1010.0,
51159,2018,153.0,1608.0,
51161,2018,1705.0,28878.0,
51163,2018,377.0,5181.0,
51165,2018,1261.0,28923.0,
51167,2018,359.0,5686.0,
51169,2018,219.0,3525.0,
51171,2018,722.0,12792.0,
51173,2018,415.0,8952.0,
51175,2018,183.0,2124.0,
51177,2018,2052.0,31642.0,
51179,2018,1888.0,29106.0,
51181,2018,70.0,1350.0,
51183,2018,152.0,1797.0,
51185,2018,801.0,11729.0,
51187,2018,696.0,10986.0,
51191,2018,944.0,18226.0,
51193,2018,268.0,2499.0,
51195,2018,505.0,7846.0,
51197,2018,562.0,9977.0,
51199,2018,1178.0,19199.0,
51510,2018,3634.0,80239.0,
51520,2018,523.0,9469.0,
51530,2018,95.0,2076.0,
51540,2018,1757.0,29041.0,
51550,2018,4248.0,92315.0,
51570,2018,525.0,9290.0,
51580,2018,184.0,3130.0,
51590,2018,1027.0,22973.0,
51595,2018,210.0,4084.0,
51600,2018,1492.0,21779.0,
51610,2018,772.0,10761.0,
51620,2018,242.0,3393.0,
51630,2018,1166.0,24740.0,
51640,2018,282.0,5524.0,
51650,2018,1790.0,42281.0,
51660,2018,1372.0,25221.0,
51670,2018,385.0,7349.0,
51678,2018,227.0,3850.0,
51680,2018,1767.0,56103.0,
51683,2018,1258.0,19374.0,
51685,2018,274.0,3087.0,
51690,2018,450.0,8349.0,
51700,2018,2823.0,91211.0,
51710,2018,3921.0,107695.0,
51720,2018,186.0,4124.0,
51730,2018,621.0,12166.0,
51735,2018,190.0,1461.0,
51740,2018,1344.0,25346.0,
51750,2018,234.0,3493.0,
51760,2018,4865.0,123382.0,
51770,2018,2427.0,75328.0,
51775,2018,846.0,18923.0,
51790,2018,690.0,10735.0,
51800,2018,1330.0,23573.0,
51810,2018,8279.0,159029.0,
51820,2018,554.0,9208.0,
51830,2018,478.0,14698.0,
51840,2018,1175.0,27047.0,
51999,2018,411.0,62525.0,
53001,2018,309.0,4817.0,
53003,2018,371.0,5499.0,
53005,2018,3589.0,71630.0,
53007,2018,2189.0,29561.0,
53009,2018,1763.0,18239.0,
53011,2018,8880.0,145928.0,
53013,2018,92.0,921.0,
53015,2018,1832.0,31586.0,
53017,2018,660.0,8602.0,
53019,2018,127.0,967.0,
53021,2018,1336.0,21812.0,
53023,2018,42.0,315.0,
53025,2018,1532.0,22724.0,
53027,2018,1340.0,15690.0,
53029,2018,1504.0,13245.0,
53031,2018,874.0,7276.0,
53033,2018,49859.0,1190651.0,
53035,2018,4578.0,61688.0,
53037,2018,1109.0,12241.0,
53039,2018,446.0,4190.0,
53041,2018,1562.0,21512.0,
53043,2018,180.0,1596.0,
53045,2018,925.0,9924.0,
53047,2018,918.0,8347.0,
53049,2018,483.0,4345.0,
53051,2018,207.0,1740.0,
53053,2018,13799.0,266350.0,
53055,2018,844.0,5137.0,
53057,2018,2968.0,43667.0,
53059,2018,174.0,1465.0,
53061,2018,14668.0,228825.0,
53063,2018,9847.0,195914.0,
53065,2018,705.0,7839.0,
53067,2018,5097.0,75764.0,
53069,2018,72.0,424.0,
53071,2018,1173.0,20500.0,
53073,2018,5461.0,75508.0,
53075,2018,678.0,11023.0,
53077,2018,3768.0,71626.0,
53999,2018,388.0,42568.0,
54001,2018,181.0,2626.0,
54003,2018,1323.0,26434.0,
54005,2018,208.0,3896.0,
54007,2018,201.0,2942.0,
54009,2018,330.0,7635.0,
54011,2018,1723.0,44154.0,
54013,2018,75.0,872.0,
54015,2018,58.0,767.0,
54017,2018,66.0,1132.0,
54019,2018,583.0,8322.0,
54021,2018,105.0,926.0,
54023,2018,206.0,2776.0,
54025,2018,718.0,11084.0,
54027,2018,269.0,2697.0,
54029,2018,439.0,7902.0,
54031,2018,223.0,5242.0,
54033,2018,1410.0,29223.0,
54035,2018,392.0,6914.0,
54037,2018,761.0,13066.0,
54039,2018,3483.0,81210.0,
54041,2018,286.0,4020.0,
54043,2018,136.0,1605.0,
54045,2018,469.0,8496.0,
54047,2018,187.0,1745.0,
54049,2018,920.0,14219.0,
54051,2018,365.0,8626.0,
54053,2018,275.0,3815.0,
54055,2018,907.0,16956.0,
54057,2018,363.0,6293.0,
54059,2018,297.0,3326.0,
54061,2018,1837.0,48836.0,
54063,2018,142.0,1304.0,
54065,2018,197.0,2108.0,
54067,2018,473.0,6340.0,
54069,2018,1088.0,27306.0,
54071,2018,115.0,1090.0,
54073,2018,102.0,1984.0,
54075,2018,178.0,3119.0,
54077,2018,438.0,5583.0,
54079,2018,962.0,17168.0,
54081,2018,1322.0,26352.0,
54083,2018,555.0,9349.0,
54085,2018,162.0,2334.0,
54087,2018,182.0,2219.0,
54089,2018,139.0,1685.0,
54091,2018,192.0,2702.0,
54093,2018,138.0,2029.0,
54095,2018,102.0,1432.0,
54097,2018,447.0,6465.0,
54099,2018,498.0,10030.0,
54101,2018,109.0,1159.0,
54103,2018,278.0,4138.0,
54105,2018,44.0,251.0,
54107,2018,1556.0,30584.0,
54109,2018,231.0,2859.0,
54999,2018,251.0,10617.0,
55001,2018,332.0,6767.0,
55003,2018,417.0,6182.0,
55005,2018,1124.0,16521.0,
55007,2018,347.0,3318.0,
55009,2018,5013.0,148317.0,
55011,2018,249.0,2987.0,
55013,2018,330.0,3601.0,
55015,2018,776.0,13910.0,
55017,2018,1291.0,23702.0,
55019,2018,656.0,8973.0,
55021,2018,1113.0,17761.0,
55023,2018,303.0,5791.0,
55025,2018,10588.0,295701.0,
55027,2018,1434.0,32896.0,
55029,2018,997.0,10399.0,
55031,2018,849.0,14409.0,
55033,2018,736.0,13941.0,
55035,2018,2100.0,52521.0,
55037,2018,102.0,717.0,
55039,2018,1786.0,43368.0,
55041,2018,185.0,1504.0,
55043,2018,974.0,13958.0,
55045,2018,821.0,13385.0,
55047,2018,388.0,5162.0,
55049,2018,499.0,9850.0,
55051,2018,164.0,1374.0,
55053,2018,323.0,6389.0,
55055,2018,1638.0,29412.0,
55057,2018,446.0,6644.0,
55059,2018,2611.0,62338.0,
55061,2018,390.0,4967.0,
55063,2018,2393.0,64342.0,
55065,2018,288.0,2950.0,
55067,2018,468.0,6488.0,
55069,2018,569.0,8903.0,
55071,2018,1448.0,29437.0,
55073,2018,2617.0,65664.0,
55075,2018,849.0,14956.0,
55077,2018,230.0,2936.0,
55078,2018,20.0,1003.0,
55079,2018,13716.0,455821.0,
55081,2018,801.0,16522.0,
55083,2018,612.0,7353.0,
55085,2018,1122.0,13838.0,
55087,2018,3938.0,102145.0,
55089,2018,2299.0,40898.0,
55091,2018,192.0,1651.0,
55093,2018,664.0,7151.0,
55095,2018,928.0,13889.0,
55097,2018,1368.0,31190.0,
55099,2018,344.0,4336.0,
55101,2018,3201.0,68243.0,
55103,2018,340.0,4766.0,
55105,2018,2597.0,61639.0,
55107,2018,243.0,4268.0,
55109,2018,1921.0,30880.0,
55111,2018,1438.0,30558.0,
55113,2018,514.0,5195.0,
55115,2018,779.0,10665.0,
55117,2018,2104.0,54197.0,
55119,2018,414.0,7414.0,
55121,2018,540.0,14697.0,
55123,2018,491.0,7460.0,
55125,2018,781.0,5782.0,
55127,2018,2279.0,37409.0,
55129,2018,410.0,4425.0,
55131,2018,2739.0,53721.0,
55133,2018,9831.0,247725.0,
55135,2018,974.0,15746.0,
55137,2018,395.0,4581.0,
55139,2018,2732.0,85773.0,
55141,2018,1465.0,37774.0,
55999,2018,346.0,36383.0,
56001,2018,913.0,9777.0,
56003,2018,251.0,2479.0,
56005,2018,1219.0,19728.0,
56007,2018,405.0,4211.0,
56009,2018,372.0,4638.0,
56011,2018,199.0,1505.0,
56013,2018,1065.0,10138.0,
56015,2018,291.0,2973.0,
56017,2018,160.0,1545.0,
56019,2018,402.0,2406.0,
56021,2018,2624.0,34483.0,
56023,2018,568.0,4296.0,
56025,2018,2432.0,32409.0,
56027,2018,73.0,415.0,
56029,2018,1007.0,9752.0,
56031,2018,232.0,2150.0,
56033,2018,1101.0,13819.0,
56035,2018,348.0,2916.0,
56037,2018,1024.0,15590.0,
56039,2018,1651.0,18129.0,
56041,2018,472.0,7501.0,
56043,2018,298.0,2610.0,
56045,2018,175.0,1518.0,
56999,2018,140.0,3630.0,
01001,2019,665.0,8302.0,
01003,2019,4419.0,67490.0,
01005,2019,377.0,6885.0,
01007,2019,256.0,3829.0,
01009,2019,612.0,6944.0,
01011,2019,101.0,2056.0,
01013,2019,380.0,6367.0,
01015,2019,1792.0,37504.0,
01017,2019,505.0,7409.0,
01019,2019,313.0,4452.0,
01021,2019,691.0,7936.0,
01023,2019,223.0,2996.0,
01025,2019,484.0,6629.0,
01027,2019,172.0,3588.0,
01029,2019,158.0,1697.0,
01031,2019,829.0,13287.0,
01033,2019,1025.0,23767.0,
01035,2019,176.0,2556.0,
01037,2019,79.0,980.0,
01039,2019,703.0,10635.0,
01041,2019,179.0,3015.0,
01043,2019,1511.0,25866.0,
01045,2019,600.0,11577.0,
01047,2019,603.0,10174.0,
01049,2019,941.0,18898.0,
01051,2019,1062.0,18519.0,
01053,2019,628.0,10609.0,
01055,2019,1621.0,30517.0,
01057,2019,249.0,3271.0,
01059,2019,446.0,10817.0,
01061,2019,352.0,3914.0,
01063,2019,89.0,1371.0,
01065,2019,144.0,1674.0,
01067,2019,246.0,3444.0,
01069,2019,2218.0,45153.0,
01071,2019,718.0,13500.0,
01073,2019,12036.0,329605.0,
01075,2019,219.0,3336.0,
01077,2019,1639.0,26673.0,
01079,2019,370.0,3770.0,
01081,2019,2340.0,47971.0,
01083,2019,1238.0,19405.0,
01085,2019,92.0,1405.0,
01087,2019,206.0,5119.0,
01089,2019,6397.0,174263.0,
01091,2019,394.0,6688.0,
01093,2019,445.0,8030.0,
01095,2019,1495.0,34107.0,
01097,2019,6520.0,158006.0,
01099,2019,339.0,5375.0,
01101,2019,4208.0,104809.0,
01103,2019,2138.0,45459.0,
01105,2019,100.0,1507.0,
01107,2019,206.0,2720.0,
01109,2019,545.0,11885.0,
01111,2019,300.0,3820.0,
01113,2019,647.0,10442.0,
01115,2019,1159.0,18207.0,
01117,2019,4319.0,88743.0,
01119,2019,165.0,2989.0,
01121,2019,990.0,25617.0,
01123,2019,649.0,10184.0,
01125,2019,3345.0,83273.0,
01127,2019,1017.0,14785.0,
01129,2019,160.0,2298.0,
01131,2019,134.0,1604.0,
01133,2019,369.0,6910.0,
01999,2019,343.0,65529.0,
02013,2019,34.0,933.0,
02016,2019,96.0,4718.0,
02020,2019,6310.0,143117.0,
02050,2019,143.0,2015.0,
02060,2019,65.0,368.0,
02063,2019,222.0,1940.0,
02066,2019,86.0,746.0,
02068,2019,67.0,1016.0,
02070,2019,78.0,1231.0,
02090,2019,1876.0,26883.0,
02100,2019,90.0,661.0,
02105,2019,51.0,254.0,
02110,2019,855.0,11006.0,
02122,2019,1572.0,15894.0,
02130,2019,465.0,4612.0,
02150,2019,317.0,5024.0,
02158,2019,42.0,677.0,
02164,2019,40.0,231.0,
02170,2019,1831.0,20067.0,
02180,2019,114.0,2187.0,
02185,2019,95.0,5615.0,
02188,2019,49.0,1780.0,
02195,2019,123.0,932.0,
02198,2019,96.0,965.0,
02220,2019,278.0,2994.0,
02230,2019,67.0,326.0,
02240,2019,123.0,1255.0,
02275,2019,67.0,480.0,
02282,2019,21.0,139.0,
02290,2019,69.0,475.0,
02999,2019,115.0,5275.0,
04001,2019,353.0,6291.0,
04003,2019,1660.0,26127.0,
04005,2019,2898.0,54463.0,
04007,2019,818.0,12029.0,
04009,2019,451.0,6620.0,
04011,2019,62.0,3550.0,
04012,2019,296.0,3917.0,
04013,2019,65473.0,1789644.0,
04015,2019,3079.0,45395.0,
04017,2019,1370.0,19665.0,
04019,2019,14155.0,330353.0,
04021,2019,2924.0,55619.0,
04023,2019,1001.0,11377.0,
04025,2019,4862.0,64767.0,
04027,2019,2384.0,45342.0,
04999,2019,445.0,138290.0,
05001,2019,410.0,9187.0,
05003,2019,318.0,5334.0,
05005,2019,901.0,13672.0,
05007,2019,4554.0,124007.0,
05009,2019,719.0,11846.0,
05011,2019,213.0,2446.0,
05013,2019,65.0,656.0,
05015,2019,580.0,8469.0,
05017,2019,174.0,1937.0,
05019,2019,460.0,7152.0,
05021,2019,230.0,2355.0,
05023,2019,507.0,5468.0,
05025,2019,68.0,642.0,
05027,2019,467.0,7063.0,
05029,2019,368.0,4745.0,
05031,2019,2050.0,45936.0,
05033,2019,895.0,15111.0,
05035,2019,718.0,13919.0,
05037,2019,304.0,3577.0,
05039,2019,168.0,2366.0,
05041,2019,252.0,3441.0,
05043,2019,342.0,5065.0,
05045,2019,2147.0,36984.0,
05047,2019,255.0,3866.0,
05049,2019,149.0,1752.0,
05051,2019,2252.0,35781.0,
05053,2019,246.0,3542.0,
05055,2019,682.0,15516.0,
05057,2019,341.0,6660.0,
05059,2019,412.0,6020.0,
05061,2019,235.0,5973.0,
05063,2019,668.0,15515.0,
05065,2019,168.0,2080.0,
05067,2019,279.0,3798.0,
05069,2019,1025.0,19135.0,
05071,2019,336.0,7379.0,
05073,2019,86.0,639.0,
05075,2019,235.0,3014.0,
05077,2019,116.0,938.0,
05079,2019,130.0,1433.0,
05081,2019,154.0,2640.0,
05083,2019,318.0,3742.0,
05085,2019,867.0,11645.0,
05087,2019,191.0,2561.0,
05089,2019,186.0,2071.0,
05091,2019,678.0,13161.0,
05093,2019,617.0,14521.0,
05095,2019,151.0,1742.0,
05097,2019,117.0,846.0,
05099,2019,94.0,1258.0,
05101,2019,68.0,637.0,
05103,2019,403.0,7233.0,
05105,2019,87.0,574.0,
05107,2019,305.0,3792.0,
05109,2019,171.0,1822.0,
05111,2019,283.0,3684.0,
05113,2019,377.0,4956.0,
05115,2019,1244.0,23368.0,
05117,2019,124.0,900.0,
05119,2019,8940.0,215466.0,
05121,2019,268.0,3624.0,
05123,2019,361.0,5421.0,
05125,2019,1671.0,22826.0,
05127,2019,123.0,2128.0,
05129,2019,108.0,1152.0,
05131,2019,2640.0,61957.0,
05133,2019,235.0,3827.0,
05135,2019,269.0,2397.0,
05137,2019,197.0,1965.0,
05139,2019,913.0,15946.0,
05141,2019,251.0,3124.0,
05143,2019,4436.0,93592.0,
05145,2019,1281.0,22596.0,
05147,2019,108.0,1133.0,
05149,2019,266.0,4714.0,
05999,2019,276.0,26988.0,
06001,2019,30832.0,704221.0,
06003,2019,27.0,147.0,
06005,2019,731.0,9364.0,
06007,2019,3639.0,63766.0,
06009,2019,757.0,6421.0,
06011,2019,319.0,3964.0,
06013,2019,18356.0,346534.0,
06015,2019,334.0,4201.0,
06017,2019,3734.0,48862.0,
06019,2019,13128.0,278753.0,
06021,2019,409.0,5124.0,
06023,2019,2568.0,35120.0,
06025,2019,1975.0,32572.0,
06027,2019,435.0,5450.0,
06029,2019,9801.0,201023.0,
06031,2019,1374.0,25462.0,
06033,2019,921.0,10104.0,
06035,2019,333.0,3661.0,
06037,2019,201367.0,3897452.0,
06039,2019,1685.0,28222.0,
06041,2019,8041.0,102712.0,
06043,2019,283.0,2462.0,
06045,2019,2009.0,23621.0,
06047,2019,2494.0,47895.0,
06049,2019,130.0,1097.0,
06051,2019,481.0,6601.0,
06053,2019,6983.0,118456.0,
06055,2019,3625.0,62901.0,
06057,2019,2564.0,29005.0,
06059,2019,74212.0,1513318.0,
06061,2019,8730.0,159599.0,
06063,2019,442.0,3880.0,
06065,2019,29839.0,639518.0,
06067,2019,22482.0,507074.0,
06069,2019,917.0,13136.0,
06071,2019,27151.0,631598.0,
06073,2019,63385.0,1325280.0,
06075,2019,25971.0,681516.0,
06077,2019,9088.0,201579.0,
06079,2019,6834.0,96975.0,
06081,2019,16599.0,409836.0,
06083,2019,9350.0,156570.0,
06085,2019,36036.0,1059138.0,
06087,2019,5667.0,81411.0,
06089,2019,3487.0,51444.0,
06091,2019,48.0,209.0,
06093,2019,836.0,8318.0,
06095,2019,5617.0,120389.0,
06097,2019,11404.0,177504.0,
06099,2019,7047.0,146319.0,
06101,2019,1549.0,22233.0,
06103,2019,814.0,13192.0,
06105,2019,210.0,1468.0,
06107,2019,5025.0,98711.0,
06109,2019,1086.0,12943.0,
06111,2019,16555.0,266814.0,
06113,2019,3387.0,70742.0,
06115,2019,684.0,11087.0,
06999,2019,679.0,717476.0,
08001,2019,7820.0,188931.0,
08003,2019,423.0,5988.0,
08005,2019,14262.0,303781.0,
08007,2019,439.0,3834.0,
08009,2019,67.0,523.0,
08011,2019,51.0,604.0,
08013,2019,9937.0,153832.0,
08014,2019,1833.0,45824.0,
08015,2019,808.0,6380.0,
08017,2019,53.0,447.0,
08019,2019,273.0,3238.0,
08021,2019,100.0,818.0,
08023,2019,42.0,361.0,
08025,2019,32.0,552.0,
08027,2019,119.0,587.0,
08029,2019,708.0,6825.0,
08031,2019,19421.0,467239.0,
08033,2019,51.0,323.0,
08035,2019,7058.0,106703.0,
08037,2019,2614.0,33653.0,
08039,2019,546.0,2931.0,
08041,2019,13044.0,246980.0,
08043,2019,745.0,8388.0,
08045,2019,2004.0,21702.0,
08047,2019,113.0,4858.0,
08049,2019,742.0,9352.0,
08051,2019,946.0,6192.0,
08053,2019,50.0,139.0,
08055,2019,129.0,1037.0,
08057,2019,58.0,333.0,
08059,2019,13154.0,207030.0,
08061,2019,34.0,280.0,
08063,2019,234.0,2035.0,
08065,2019,191.0,1449.0,
08067,2019,2001.0,22421.0,
08069,2019,8814.0,133271.0,
08071,2019,331.0,3266.0,
08073,2019,119.0,1276.0,
08075,2019,504.0,5390.0,
08077,2019,3679.0,54793.0,
08079,2019,52.0,207.0,
08081,2019,323.0,3311.0,
08083,2019,656.0,6550.0,
08085,2019,1095.0,13062.0,
08087,2019,608.0,10924.0,
08089,2019,346.0,4458.0,
08091,2019,244.0,1331.0,
08093,2019,387.0,1590.0,
08095,2019,120.0,1084.0,
08097,2019,1193.0,17935.0,
08099,2019,301.0,2961.0,
08101,2019,2599.0,52491.0,
08103,2019,169.0,1835.0,
08105,2019,293.0,2600.0,
08107,2019,1414.0,14887.0,
08109,2019,113.0,906.0,
08111,2019,52.0,268.0,
08113,2019,515.0,5481.0,
08115,2019,64.0,432.0,
08117,2019,1618.0,21438.0,
08119,2019,636.0,6624.0,
08121,2019,100.0,507.0,
08123,2019,5326.0,93129.0,
08125,2019,271.0,2332.0,
08999,2019,457.0,82324.0,
09110,2019,17114.0,474278.0,
09120,2019,5232.0,112238.0,
09130,2019,3588.0,65611.0,
09140,2019,7065.0,150348.0,
09150,2019,1370.0,23281.0,
09160,2019,2328.0,32073.0,
09170,2019,10656.0,256989.0,
09180,2019,4499.0,113207.0,
09190,2019,14876.0,285275.0,
09999,2019,347.0,29376.0,
10001,2019,2916.0,54626.0,
10003,2019,11524.0,277065.0,
10005,2019,4227.0,73157.0,
10999,2019,227.0,9781.0,
11001,2019,16918.0,532976.0,
12001,2019,4885.0,96822.0,
12003,2019,343.0,5749.0,
12005,2019,3594.0,58632.0,
12007,2019,376.0,4444.0,
12009,2019,11239.0,185847.0,
12011,2019,47234.0,731274.0,
12013,2019,166.0,1726.0,
12015,2019,3280.0,40193.0,
12017,2019,2299.0,30185.0,
12019,2019,3145.0,44205.0,
12021,2019,9855.0,136586.0,
12023,2019,1157.0,19120.0,
12027,2019,442.0,5845.0,
12029,2019,153.0,1046.0,
12031,2019,18492.0,466166.0,
12033,2019,5158.0,114316.0,
12035,2019,1917.0,19177.0,
12037,2019,273.0,2182.0,
12039,2019,584.0,8956.0,
12041,2019,218.0,1771.0,
12043,2019,111.0,1016.0,
12045,2019,253.0,1801.0,
12047,2019,138.0,1639.0,
12049,2019,343.0,4298.0,
12051,2019,537.0,6870.0,
12053,2019,2769.0,37186.0,
12055,2019,1602.0,21067.0,
12057,2019,27468.0,649421.0,
12059,2019,237.0,1801.0,
12061,2019,3660.0,47427.0,
12063,2019,680.0,9752.0,
12065,2019,223.0,1610.0,
12067,2019,90.0,627.0,
12069,2019,6086.0,87310.0,
12071,2019,14862.0,233541.0,
12073,2019,6016.0,102557.0,
12075,2019,627.0,6208.0,
12077,2019,72.0,1038.0,
12079,2019,259.0,3019.0,
12081,2019,7416.0,117847.0,
12083,2019,5925.0,88748.0,
12085,2019,4880.0,63110.0,
12086,2019,66724.0,993519.0,
12087,2019,3110.0,32757.0,
12089,2019,1608.0,19788.0,
12091,2019,4249.0,65317.0,
12093,2019,740.0,7546.0,
12095,2019,28200.0,774779.0,
12097,2019,5156.0,87978.0,
12099,2019,38073.0,553984.0,
12101,2019,7851.0,104651.0,
12103,2019,22272.0,406504.0,
12105,2019,9114.0,198140.0,
12107,2019,1030.0,13002.0,
12109,2019,5483.0,66734.0,
12111,2019,4936.0,67159.0,
12113,2019,2298.0,28370.0,
12115,2019,11287.0,149606.0,
12117,2019,10746.0,183481.0,
12119,2019,1332.0,27114.0,
12121,2019,569.0,9222.0,
12123,2019,349.0,4922.0,
12125,2019,106.0,1596.0,
12127,2019,10221.0,157682.0,
12129,2019,409.0,3886.0,
12131,2019,1952.0,19892.0,
12133,2019,355.0,4101.0,
12999,2019,670.0,1001034.0,
13001,2019,328.0,5543.0,
13003,2019,83.0,1686.0,
13005,2019,209.0,3295.0,
13007,2019,30.0,259.0,
13009,2019,710.0,13046.0,
13011,2019,271.0,3405.0,
13013,2019,1128.0,18817.0,
13015,2019,1865.0,37004.0,
13017,2019,276.0,4872.0,
13019,2019,205.0,3064.0,
13021,2019,3189.0,75588.0,
13023,2019,144.0,1475.0,
13025,2019,181.0,1440.0,
13027,2019,187.0,2201.0,
13029,2019,593.0,6547.0,
13031,2019,1303.0,18993.0,
13033,2019,292.0,9844.0,
13035,2019,343.0,5638.0,
13037,2019,57.0,535.0,
13039,2019,736.0,9283.0,
13043,2019,189.0,2220.0,
13045,2019,1738.0,37605.0,
13047,2019,817.0,12823.0,
13049,2019,136.0,1705.0,
13051,2019,6095.0,146601.0,
13053,2019,42.0,406.0,
13055,2019,274.0,4746.0,
13057,2019,4593.0,60058.0,
13059,2019,2512.0,49845.0,
13061,2019,34.0,278.0,
13063,2019,3013.0,82368.0,
13065,2019,116.0,1635.0,
13067,2019,14953.0,359177.0,
13069,2019,708.0,14106.0,
13071,2019,760.0,11667.0,
13073,2019,2063.0,33423.0,
13075,2019,264.0,3247.0,
13077,2019,2147.0,38269.0,
13079,2019,100.0,653.0,
13081,2019,423.0,7332.0,
13083,2019,192.0,3742.0,
13085,2019,542.0,6558.0,
13087,2019,519.0,7447.0,
13089,2019,12976.0,297362.0,
13091,2019,260.0,3275.0,
13093,2019,135.0,2832.0,
13095,2019,1765.0,37415.0,
13097,2019,2144.0,39965.0,
13099,2019,174.0,2667.0,
13101,2019,28.0,117.0,
13103,2019,670.0,8477.0,
13105,2019,385.0,4422.0,
13107,2019,346.0,4890.0,
13109,2019,203.0,4099.0,
13111,2019,569.0,5431.0,
13113,2019,2894.0,43294.0,
13115,2019,1593.0,36931.0,
13117,2019,5333.0,75782.0,
13119,2019,397.0,6814.0,
13121,2019,25370.0,820112.0,
13123,2019,496.0,6212.0,
13125,2019,26.0,223.0,
13127,2019,2171.0,32250.0,
13129,2019,906.0,20281.0,
13131,2019,375.0,4839.0,
13133,2019,429.0,5669.0,
13135,2019,18546.0,337005.0,
13137,2019,705.0,11693.0,
13139,2019,3738.0,84198.0,
13141,2019,58.0,604.0,
13143,2019,434.0,7116.0,
13145,2019,344.0,3509.0,
13147,2019,382.0,6506.0,
13149,2019,101.0,1171.0,
13151,2019,2999.0,57534.0,
13153,2019,2006.0,40840.0,
13155,2019,103.0,1516.0,
13157,2019,1120.0,26835.0,
13159,2019,154.0,1518.0,
13161,2019,214.0,3611.0,
13163,2019,263.0,3879.0,
13165,2019,93.0,1057.0,
13167,2019,112.0,914.0,
13169,2019,292.0,3898.0,
13171,2019,233.0,3019.0,
13173,2019,86.0,870.0,
13175,2019,915.0,15963.0,
13177,2019,346.0,4566.0,
13179,2019,707.0,13412.0,
13181,2019,133.0,836.0,
13183,2019,71.0,444.0,
13185,2019,2164.0,42308.0,
13187,2019,562.0,6959.0,
13189,2019,370.0,6167.0,
13191,2019,150.0,1291.0,
13193,2019,167.0,1882.0,
13195,2019,334.0,2673.0,
13197,2019,76.0,1237.0,
13199,2019,257.0,2954.0,
13201,2019,108.0,1312.0,
13205,2019,303.0,4967.0,
13207,2019,456.0,5865.0,
13209,2019,90.0,1092.0,
13211,2019,435.0,6383.0,
13213,2019,349.0,6456.0,
13215,2019,3318.0,81316.0,
13217,2019,1205.0,19976.0,
13219,2019,1027.0,13313.0,
13221,2019,160.0,1222.0,
13223,2019,1721.0,22198.0,
13225,2019,409.0,7093.0,
13227,2019,635.0,7495.0,
13229,2019,298.0,3085.0,
13231,2019,232.0,1857.0,
13233,2019,517.0,9503.0,
13235,2019,164.0,2303.0,
13237,2019,395.0,4073.0,
13239,2019,29.0,185.0,
13241,2019,430.0,4646.0,
13243,2019,118.0,1425.0,
13245,2019,3252.0,84922.0,
13247,2019,1718.0,33259.0,
13249,2019,54.0,728.0,
13251,2019,196.0,2320.0,
13253,2019,148.0,1425.0,
13255,2019,987.0,16651.0,
13257,2019,484.0,8285.0,
13259,2019,48.0,737.0,
13261,2019,536.0,8860.0,
13263,2019,51.0,546.0,
13265,2019,15.0,219.0,
13267,2019,256.0,3462.0,
13269,2019,103.0,1692.0,
13271,2019,159.0,3048.0,
13273,2019,147.0,1772.0,
13275,2019,979.0,17125.0,
13277,2019,886.0,18117.0,
13279,2019,574.0,9766.0,
13281,2019,244.0,2894.0,
13283,2019,75.0,718.0,
13285,2019,1220.0,34675.0,
13287,2019,134.0,1475.0,
13289,2019,63.0,1603.0,
13291,2019,505.0,6205.0,
13293,2019,391.0,5573.0,
13295,2019,608.0,10744.0,
13297,2019,1490.0,18863.0,
13299,2019,742.0,12061.0,
13301,2019,67.0,872.0,
13303,2019,311.0,5390.0,
13305,2019,518.0,6168.0,
